ticker,date,price
AAPL,2005-12-03,2.1991419792175293
AAPL,2007-12-03,5.47672700881958
AAPL,2006-12-01,2.7962357997894287
AAPL,2008-11-30,2.7230520248413086
AAPL,2007-12-29,6.065245628356934
AAPL,2009-12-28,6.479536533355713
AAPL,2008-11-14,2.7631659507751465
AAPL,2010-11-14,9.401619911193848
AAPL,2009-11-05,5.941235065460205
AAPL,2011-11-05,12.239805221557615
AAPL,2010-10-27,9.432546615600586
AAPL,2012-10-26,18.744359970092773
AAPL,2011-10-27,12.266446113586426
AAPL,2013-10-26,16.559499740600586
AAPL,2012-10-25,18.96854019165039
AAPL,2014-10-25,23.712909698486328
AAPL,2013-10-31,16.456857681274414
AAPL,2015-10-31,27.77658462524414
AAPL,2014-10-30,24.10955047607422
AAPL,2016-10-29,26.62394905090332
